customer_id,store_id,treatment,baseline_spend,purchase_amount
63,35,1,104.22324190281577,148.06733983876694
64,20,1,119.9821227318952,135.24067445523795
65,27,1,70.9482145720378,78.10936226773543
66,19,0,71.89866257822236,83.69824745702904
67,33,1,99.96406205207583,127.20251585512081
68,23,0,98.00536462250433,143.81767740443166
69,25,1,127.85342799887117,158.9536821408852
70,18,1,39.406496712939045,98.74418894098496
71,16,1,97.21188038808764,92.21603648037953
72,23,1,141.47781313430906,187.40594523100435
73,20,1,101.85683998768849,94.0326996664148
74,31,0,152.51223827410334,86.23213487884765
75,23,1,164.94673674182962,118.6308243432412
76,18,0,82.90679470934992,66.27292873550152
77,34,1,144.44848216634784,141.9330458106529
78,8,1,115.01034552328343,153.77496329499536
79,17,1,99.02332553000934,123.62109504357286
80,19,0,91.01461611564324,78.09065832433313
81,35,1,92.82222855324412,124.39464194850565
82,17,1,72.06921812942343,91.30660278577926
83,24,0,94.37421321762602,133.62079807777093
84,3,0,127.70840934028783,189.35713635039522
85,33,0,137.37642507841946,103.22653834290989
86,17,0,88.03943728252335,89.63521900470755
87,19,1,115.4746282886671,164.10213005585186
88,3,1,113.90704270315334,226.78144923994398
89,27,0,28.594177058074976,61.88275558940288
90,25,1,120.9923028492726,190.2700531566529
91,13,1,62.46809603494876,110.73620569597742
92,30,1,65.06323851660794,66.22117179603023
93,20,0,124.792811351512,119.25512108526904
94,2,1,149.95084146928772,160.03113012687007
95,8,1,66.1236440385428,88.24260576029849
96,10,0,72.89247781770082,144.317889543607
97,4,0,70.91190766173528,11.768326511798719
98,20,1,83.54212347017746,93.86750003370392
99,1,0,87.86780118388454,80.57983453065823
100,20,0,74.41547894775219,67.23790089529254
101,28,0,50.348766350204755,58.233783479150546
102,23,0,152.5554031898392,125.7861214266136
103,18,1,84.24423588090112,126.16586976587473
104,10,0,76.35166006718825,86.70433689816291
105,35,1,126.29757709489687,161.89750501556279
106,12,1,88.2229985729782,95.45587772282121
107,33,1,131.83393835554543,76.24678133851745
108,17,1,122.82289456444686,100.1832248104746
109,15,0,128.89594658396257,161.43701120562676
110,27,0,87.22816758080168,73.81930860186988
111,38,0,118.36296533576714,91.82863179837715
112,31,0,52.60783741542065,83.36650841499394
113,23,1,57.947258884707466,105.92225691821234
114,4,1,101.30131219049554,110.24940971703835
115,30,0,90.07084399865863,116.74810678347797
116,31,1,139.7231559369734,205.07027691084608
117,16,1,91.13919895062085,168.3579130649768
118,14,0,46.162507136319434,76.17971831705124
119,7,1,101.21194071096879,72.18322001613275
120,39,0,90.51255663604898,61.14882523893831
121,6,1,105.09542198365014,75.13276677291967
122,19,1,64.36465677146239,101.75116445139507
123,7,0,76.07436644236124,137.04217634550537
124,31,1,101.29177437590396,132.00761637458703
125,24,1,121.70427938923632,165.70547444580552
126,6,1,111.82466603697308,250.90269640781833
127,4,1,122.09946639906565,68.57051168239543
128,3,1,55.823953288076204,131.9250921745858
129,0,1,93.09583015854128,115.03380877550306
130,34,1,106.1301785867358,90.97775977505539
131,33,1,128.58852250872337,106.38498426275086
132,15,0,107.591111573978,79.55155308947586
133,3,0,92.42586903401578,173.27084848235762
134,11,0,96.09271221932026,120.92971167112186
135,18,0,97.03039607300578,154.72297362256307
136,21,0,56.831336806383256,46.85721358588472
137,19,1,100.64065327849482,172.48883712476282
138,24,0,124.0048023256687,133.27722493653542
139,24,0,121.17752216705847,153.8258604401049
140,25,0,43.8986202552558,52.11551213251788
141,20,1,99.82698889714631,143.05158017879592
142,17,0,54.69556711636715,87.17867518394094
143,37,0,132.71438118918635,103.43967720184602
144,32,1,116.08308151459764,119.84671130821525
145,30,1,121.16948767182025,128.81728814479837
146,2,1,79.88672139380802,114.6402970654731
147,22,0,41.8005344282632,64.19244479551107
148,35,1,68.55717466507342,126.8310151379699
149,24,0,89.31195921797068,49.062568196311936
150,7,1,54.88436118151557,77.07082046118556
151,20,1,69.692266023464,52.936740750918524
152,21,1,152.5648589303405,-5.628463038671185
153,38,0,60.33714617200306,130.67043608907449
154,21,0,116.37850369975831,189.31703943130526
155,9,0,43.97118954369597,56.479570625608396
156,4,1,107.4936672315791,97.6770461843447
157,27,0,125.0754907800949,69.8028502528258
158,39,0,113.35331039749258,112.29184876152671
159,22,1,136.1263306035757,141.35354007025407
160,3,1,153.88119419946938,83.85157541711013
161,1,0,58.57656136342428,81.77662726736474
162,31,0,107.97179584433938,42.41039053141028
163,11,1,115.68473527519234,117.87530568096544
164,19,0,112.8843562730344,151.3933818421348
165,37,0,147.92020939910714,155.69490499511727
166,10,0,108.6071316286056,109.14019104266899
167,31,0,136.47659908394166,101.21769262225429
168,3,1,135.16597470242164,234.18020234442656
169,0,1,104.95187470211444,111.49986374669463
170,1,1,117.01447164337742,30.963185106089526
171,11,1,77.67097099338335,98.85143125306078
172,19,0,110.12190027529346,2.20131686527138
173,0,0,106.4499244412125,104.53990460691473
174,24,1,96.3275580405416,102.39040186450526
175,33,0,86.98023958190944,140.28640969761216
176,20,1,129.99507789952375,200.40334182844657
177,4,0,97.67305018863786,83.5144496529566
178,32,1,169.3718180947807,130.67392348305614
179,2,0,140.34013702354764,154.15174962670477
180,20,0,123.93690176119082,66.61748609965497
181,39,1,83.76283282471023,83.42403622021038
182,14,0,128.42030790988423,182.46264498031792
183,17,1,105.51894489904832,80.95252671785953
184,10,1,103.96098502800943,121.46168051227463
185,12,0,68.51568865339382,150.55865072333677
186,9,0,118.83260174878149,88.17368889755319
187,1,0,108.91403677558418,191.60277089542683
188,29,0,87.60551942122014,43.69625411530504
189,15,0,81.38397934766013,49.88646381454927
190,39,1,93.39194811368567,169.0962616989648
191,14,0,61.96660440203101,100.76092400961863
192,31,1,85.12586437520481,107.623866581477
193,20,1,143.05010489495254,138.15590687093697
194,25,1,82.24750962241234,145.1783722867955
195,0,0,171.0124821008157,256.1475222672017
196,34,0,61.57953697658594,46.692386612295415
197,5,1,134.41570575569278,115.6840324611002
198,38,0,134.27032889735773,169.3906409792103
199,8,0,136.58752665643277,106.49058840632846
200,30,1,118.91669814148509,162.8649869307148
201,17,1,53.61430743841105,74.3312719640053
202,30,0,136.10758525734224,184.53616026194675
203,12,0,133.78444763098366,150.18642250882468
204,10,1,102.95604073821063,126.4825377699766
205,24,0,30.970857393488373,72.26828029348233
206,0,0,133.8648044607895,205.91909130948505
207,11,1,73.8993172187506,74.02771299686634
208,26,0,93.38288003749504,111.72768140294667
209,36,1,138.82403198566578,100.65384757390088
210,18,0,141.4337453384701,82.0717321140803
211,38,0,113.12839450906054,174.6281957233365
212,11,0,84.89422300015676,118.10986556725517
213,2,1,152.73622589205507,155.7302109138069
214,27,1,136.17229937235004,174.9716639090609
215,8,0,96.9296580541266,82.50509634357077
216,38,0,72.62523910057469,129.85234729096987
217,22,1,110.04037340930621,116.54934147769609
218,38,1,60.780837883838146,117.75812092650169
219,30,0,154.47196361332598,130.24936543451082
220,27,0,116.53196444595827,155.07206337632144
221,2,0,90.55860436937938,62.261099555636505
222,33,0,113.49282669074157,140.1738681310075
223,7,1,51.00351243455206,123.04876627128422
224,3,1,,127.5848671914715
225,18,1,81.83069375374444,93.43205375469222
226,4,1,53.473266640321555,63.57443927082638
227,26,0,81.89974164609755,78.50263531130429
228,39,0,111.35427061430273,128.37125963027242
229,36,1,57.847511221792,87.37591969003286
230,37,1,94.89259219536108,46.8740986297857
231,34,1,56.95398900106114,109.76930151311659
232,9,0,106.73349144933505,122.82886899130295
233,31,1,47.69877749450059,78.16807733561753
234,10,0,122.08885284962466,49.16400525396322
235,2,1,120.5548764257185,95.72515147103725
236,30,1,125.57542600481999,97.89687345339006
237,39,0,154.89196317119968,96.86545151582837
238,32,0,,104.04266394609895
239,24,1,104.02259628377453,34.81730191020955
240,38,1,118.60085814025085,127.81105289082504
241,3,1,86.364491931924,100.05610769255917
242,4,0,43.23504207740541,87.82569056260733
243,10,1,63.45158200022857,66.22456444214119
244,2,1,63.51922764885413,89.06494172997938
245,24,0,106.07865026816897,86.15407867280085
246,1,0,81.00660074527153,25.90299208851897
247,15,1,88.31844384065496,178.7244404152695
248,20,1,117.13682369660275,113.07595961504175
249,17,0,105.83893072106429,126.82810640526102
250,23,0,160.36517422812736,131.05640862529918
251,32,0,98.65273613907223,85.21354588696974
252,35,1,71.80450429934452,100.78260675772034
253,32,0,138.30988617901448,11.67893334947314
254,30,1,87.69023033669693,114.08069502042525
255,21,1,98.02837817148553,95.2244983868164
256,23,1,130.1265197601652,114.20738284615864
257,31,1,105.64631173236086,161.7956467034225
258,18,0,121.26947676689926,113.66435592205687
259,16,1,81.65539714418989,171.53886164185343
260,33,1,91.50709129810426,152.80236882035456
261,38,0,119.75220762355806,141.5377827706698
262,15,1,84.47421006227364,110.4101156919081
263,24,1,88.79154372584128,73.10328575008023
264,1,1,99.57460388607649,210.11438435394206
265,38,1,148.81075159659076,238.575022351602
266,32,0,145.35451880521583,112.12868939345077
267,1,0,108.07692814567389,115.51690843276403
268,15,0,103.29067393027087,31.58669336660411
269,35,0,80.32507909110488,136.89990867028882
270,25,0,141.1925773189684,140.69203860623577
271,22,1,113.93783264167647,149.04048650623764
272,4,0,130.04188250368284,101.67098352886342
273,28,1,59.43417517964685,92.99153576412175
274,25,1,126.04020843849969,118.11022989504508
275,7,1,106.55326209655463,112.94616932592137
276,19,1,124.77659710363403,105.09738882807619
277,21,0,133.28667197964725,95.79928521492022
278,22,0,102.53623788482665,188.23938742243584
279,11,0,91.25696211784353,192.15041708212414
280,20,1,123.12387582532077,40.23249168584398
281,4,0,66.08861426248211,79.16225098254496
282,23,0,145.38224321625066,86.35451608910242
283,0,1,112.89988369237966,98.05899329224606
284,0,1,69.15013446016658,125.7005846647896
285,36,0,141.43481938718057,-47.606850499572985
286,32,0,131.74472747284037,148.51952041295232
287,26,0,148.99247506497508,17.45436390447746
288,19,1,133.10301575323643,135.01554826189093
289,8,1,117.93656785301988,102.46530688103627
290,17,0,101.99860435829689,77.33124797363777
291,10,1,71.40577857540512,93.24218535921037
292,7,1,125.97331780821472,83.92919730652771
293,18,1,121.19436814640665,209.09642045728583
294,21,1,90.74386799406119,47.74746431094873
295,32,1,121.29824491429082,41.37479876643401
296,21,1,76.68496309077818,98.9495703312322
297,4,0,135.3700521669918,112.41185696451736
298,4,0,108.12439391242918,154.9698076854178
299,38,1,110.90888160431614,113.3011596980697
300,5,0,81.63002362441364,48.373641114909454
301,37,0,131.96485603798206,79.88523696483232
302,25,1,108.37538695448244,83.91060503831191
303,9,1,86.20091068668148,88.4648138441991
304,17,0,115.04781372609568,132.86611152784357
305,25,1,97.1285105559671,99.38172523688348
306,24,1,134.65548813637614,94.83105962195691
307,14,1,57.64371477878843,108.04408077048697
308,15,0,68.7275696757828,41.58546174880418
309,27,1,163.98964977497332,141.0060161935826
310,25,0,88.28309634422982,104.87563699197185
311,3,1,117.98912850682233,95.93366934313545
312,28,1,90.96909004039146,148.28821145408472
313,18,1,109.45657510353399,109.45579361313398
314,33,0,181.74734259664405,248.59205389638942
315,23,0,43.58689045413812,61.493426922031496
316,21,0,119.32245826774059,87.46538211820925
317,25,0,104.60283310508284,52.30427993519534
318,15,1,103.90148878674556,106.80630019741596
319,27,1,79.14960833053718,125.54486618167827
320,12,0,74.2363024683375,28.219059383063573
321,35,1,143.75749851189056,37.00814429828961
322,28,0,118.0197941928034,47.501664877897106
323,9,0,66.72460074972113,76.70823084623959
324,35,0,102.83405974886445,100.49548821961322
325,6,0,62.54727781498065,52.236792748420015
326,36,0,189.00411671292633,114.67352210897566
327,15,0,113.98955186863468,89.23546157329758
328,14,0,48.41360243432355,80.87997466189097
329,22,1,130.4172275861274,77.83443415931023
330,0,0,121.37299811582906,26.366207383735258
331,38,1,111.90477260716091,99.12287634054647
332,33,1,107.8825617425595,184.79750159057056
333,28,0,85.87163124315599,71.68195297155184
334,4,0,96.70032456666507,76.50458638465764
335,29,1,41.59981589075803,84.1091132757203
336,15,1,141.63573563638835,30.907609466358082
337,38,0,162.71485787046453,169.47059285075082
338,31,1,117.40561064652096,80.32293960118263
339,10,1,120.83993726089855,32.91069251828763
340,8,1,61.258864947309746,87.70823372986487
341,10,0,89.42214135094514,80.44609448674291
342,23,0,59.604530683249,102.6524921434336
343,16,1,62.84307008209076,107.84840562289654
344,18,1,118.40591697437426,102.62224698367515
345,11,0,144.82398803662883,173.68246579711854
346,34,0,100.14754043706503,128.8270966645233
347,26,0,176.77067234139002,250.19479589963686
348,2,0,126.92104362848772,73.15102968655557
349,38,1,34.157143175377044,85.90193604058783
350,0,1,89.87372225255191,85.29791558787872
351,6,1,141.28336185263817,146.69818341403726
352,6,1,106.74706967111787,176.0721036042132
353,20,1,133.25428717805335,183.3535651637054
354,32,0,51.24733275238698,61.24783632722468
355,27,1,140.37127801734235,12.332643823278758
356,3,1,66.26021785183801,82.00622589591097
357,19,1,112.17966134144446,104.26407019778566
358,22,0,165.70969595831258,167.50122651455604
359,36,1,104.09113600121523,172.15508700938247
360,8,0,94.82845068703053,140.60335697663908
361,29,1,124.80365688969599,140.44081308470064
362,17,0,76.73968257664812,124.87513623116664
363,35,0,73.11580123438387,61.43484246454369
364,32,1,131.1859159254057,85.5675534976912
365,4,1,56.780671826173176,125.95006414513628
366,10,1,64.26335359161817,102.15189299699401
367,7,0,154.65965467603442,189.6340471867452
368,7,0,63.96652379095048,116.52404810918739
369,2,1,114.98259748266076,148.13696531155526
370,33,1,134.95507387987448,118.04392792656138
371,33,1,99.81934542659519,142.08367576088602
372,17,0,69.5610534639983,89.72781311101589
373,38,1,126.33740398585368,171.23852240785652
374,30,0,73.36481423488225,110.81250417491617
375,0,1,165.2302276726468,143.3769480897078
376,27,1,168.26879565406773,265.4832022641496
377,31,1,70.51612786328765,100.5717952669505
378,27,0,118.96245985783592,175.85298199686855
379,29,0,80.20526215642721,49.754930903182235
380,21,1,112.83090064591846,162.87031939833457
381,36,1,93.74922708271302,70.83719646901861
382,38,1,71.8143949995931,73.37442596521238
383,10,1,116.86940708004013,51.83489277517211
384,10,1,51.55644715653676,79.18012531875726
385,28,1,110.64582621150636,122.61444860554678
386,9,1,96.55711337831856,89.81486402901658
387,9,0,77.63780029929495,159.87031836843664
388,24,1,128.40703462590182,173.61488808505135
389,3,1,102.39990467592426,79.72142295656107
390,6,0,90.66779236400842,97.45684028911182
391,29,0,96.11101244528543,87.22397716483843
392,25,1,94.3135325885482,124.82876709214568
393,1,1,129.1473001381544,134.98724485498838
394,28,1,92.27995658319769,58.11159428644368
395,27,0,13.671596419354458,83.9843300807279
396,21,0,7.350143854718112,71.06779408585449
397,11,1,69.16947092533653,125.7237486696225
398,7,0,63.006493934485874,125.59843051152284
399,19,0,92.63126670653344,107.99551363848369
400,7,0,59.981097169730624,70.97757505171668
401,35,1,76.55043324237909,69.63285029205491
402,35,0,140.63815545838042,157.85697345217773
403,9,0,60.581662927953,52.665534603730165
404,39,1,126.4139190433059,116.22301740682843
405,18,1,97.18810708547811,71.19931458256764
406,20,0,140.1346254147827,159.0536766551075
407,14,0,127.98618061233287,95.21589289816968
408,36,0,102.87568008575857,116.04582532587266
409,7,1,133.69694053346103,123.35650178696477
410,9,0,107.99390485815209,52.20265888118156
411,18,0,67.46889448728021,101.5673530024175
412,19,1,116.3611238331674,115.91326970243676
413,7,0,116.6674618772135,82.29847104284246
414,37,1,98.11443135242821,141.0456001594269
415,31,1,109.49035717186146,170.41694247900932
416,26,1,88.7086615904532,174.99781680097522
417,24,0,111.65718562302101,140.15280046025197
418,36,0,93.63621916742693,113.32596804692598
419,11,1,55.48265674862821,125.34867340721378
420,9,1,93.91808398245733,79.36885775879358
421,38,1,149.97910440194113,140.90201474471644
422,2,1,126.91640884056382,131.21563209116104
423,13,0,147.29554143855268,32.573812633134935
424,2,1,102.101020604909,136.1657301525825
425,26,0,89.81563632121973,130.46186403919563
426,36,0,70.00311043737689,84.08407990010303
427,29,0,106.6224833762681,150.7032924777209
428,33,1,132.8104317482784,80.84834577485412
429,10,0,126.65979917236407,157.89367227910358
430,3,0,124.36892641256323,167.7480730262973
431,0,0,86.73639587680377,80.04585224610656
432,1,0,105.29519870373399,110.91185671238867
433,35,1,78.73233136460294,92.17720654861701
434,9,0,126.92528698236346,56.152353385916676
435,38,0,120.06734821537958,48.94177557289089
436,5,0,82.82818138104363,53.128558580407784
437,6,1,105.7984459566727,132.25994171609935
438,10,1,33.777280583755,45.0223469358526
439,6,1,123.13623109285783,119.27206224596378
440,22,1,77.26869925576028,194.90018404665034
441,17,0,90.79457303558017,125.67268785048667
442,11,1,120.04224817868035,140.34723093045923
443,23,0,122.18443237040609,85.00588245549675
444,32,0,81.58210332693913,4.385388216751323
445,39,0,149.69918577337845,171.70001335027013
446,34,1,162.58696519824704,199.14296834550723
447,38,1,145.39735783624752,129.89054985040937
448,33,1,141.25068291513674,86.18541354545926
449,39,1,103.50499960726437,118.6335128438603
450,13,1,143.67553044953775,91.14753356848863
451,9,1,75.36266173821006,127.74603795366826
452,32,1,68.34420674043177,87.97653057057792
453,23,1,106.65213432768593,144.00246131819293
454,23,1,109.47465318562408,76.13559944798308
455,17,0,75.77588146600304,44.75792916848839
456,16,0,155.33083990079604,-12.099974203649012
457,9,1,57.721154720118456,96.2723930412808
458,5,1,39.471483304199886,53.59976851491102
459,2,1,89.55361981793234,149.05671855578987
460,7,0,150.9749763917693,133.95305102092794
461,6,0,124.14809268835437,111.20329140684501
462,13,1,112.055566984867,37.26309930472215
463,14,0,105.72653352972634,129.5705627058174
464,29,1,118.48300403596078,146.73342461021988
465,3,0,111.17895347214709,169.15889764475082
466,6,0,104.51183467912338,86.38884312121667
467,6,0,97.76132276245946,108.20465084786113
468,20,0,53.15441446944547,89.66167220550258
469,1,1,130.57966401121786,168.78787072967097
470,39,0,88.45479602701741,130.38953723727903
471,24,0,112.7046855793804,115.95775315789443
472,9,1,116.13931134212525,139.69376937463426
473,19,1,132.4940992538497,163.63951669967742
474,6,1,77.54175197726454,151.5975940024377
475,9,1,126.07799939527618,170.7616673162991
476,21,0,126.89411456506105,133.59140862696256
477,21,0,97.99778075111871,96.61902477169495
478,37,1,99.72191471753527,94.10379946284537
479,16,0,105.7231493103516,134.27426912169358
480,34,0,,56.16407084321875
481,26,0,87.48938211760895,58.14587492294784
482,34,0,67.00232455157325,81.38183839214354
483,37,1,136.87875441977877,104.50965976420918
484,9,0,77.6251812340492,77.2072043753061
485,14,1,68.8616775381271,109.85154054896495
486,32,0,105.72490780274411,92.84824690016164
487,25,1,117.2260025337489,139.05183069697222
488,6,1,89.92600555826185,123.84259729733672
489,8,0,72.38661162754921,86.61765987147918
490,12,0,113.59361244637641,65.96726995423282
491,37,1,126.54092554069071,154.5311859541114
492,26,0,51.707757263833344,77.93343945161294
493,24,0,128.16784796569615,88.78434839064938
494,32,1,47.55576885050204,61.043365412137334
495,6,0,120.68920792879955,115.16565317067898
496,38,0,87.63826456418221,165.56438781382644
497,10,0,93.2556886880344,95.58703380444713
498,37,1,122.45158120424762,161.3425361551241
499,6,1,144.21386763516955,118.05766090697335
500,25,0,163.58692723097073,91.28008031476261
501,7,0,142.0150721130652,191.59481693702003
502,33,0,121.51503222025264,123.98842589556475
503,12,0,60.671089487492125,43.56189485075241
504,27,1,88.67652564522169,154.32445489689113
505,32,0,,93.47654304914774
506,14,0,82.8474792945833,129.41244061425334
507,18,1,118.38707260046966,182.03124467645955
508,26,0,93.5124251640102,95.03524360043832
509,11,0,154.62675906203495,91.7809427312055
510,21,1,95.29754861847633,167.67923995201406
511,16,0,62.72745594237007,141.4639089673024
512,11,0,85.39744291450027,110.79550603813017
513,10,0,79.1916093987736,36.51764684508272
514,4,1,122.05156273424925,107.03534518432916
515,29,1,142.81548262523071,166.67881105381912
516,21,0,131.42155969275626,33.33368284952739
517,2,0,131.5416315204664,79.62365961698933
518,36,0,80.20420202192717,67.45926295655201
519,11,0,67.65515463871758,77.5496262232019
520,9,0,76.77708735088049,153.12797940724946
521,12,1,101.92415630804702,117.9785962707289
522,12,1,90.61517188825688,166.29516319551126
523,7,1,109.59399906377962,142.92670296584635
524,39,0,131.82133712192018,126.78773414791098
525,29,1,103.58390651691559,111.68769893287383
526,23,0,152.34944770683217,130.16041616421424
527,7,0,77.97856887422506,148.12881240452802
528,25,0,120.32632216104217,160.92084694846812
529,12,1,99.53006244554254,139.42578581942809
530,13,0,131.59156259319053,166.47902690745352
531,2,1,100.3477738160222,70.319504074036
532,38,1,85.38652259354184,88.88307582034442
533,30,0,97.58065816509766,38.92603656654686
534,24,1,74.89860137947315,81.4620931317082
535,14,1,68.32365671812693,131.56075285491195
536,17,1,125.32561311544535,91.76239651762182
537,26,1,83.12117914966163,76.44538741177035
538,17,0,137.64590590607315,97.18600295743977
539,8,1,176.6662506856045,75.22094287254204
540,13,0,89.8796444140533,97.07439733917597
541,0,0,127.33131905691671,150.05257591458079
542,17,1,98.71050536153703,171.04387591118717
543,12,0,44.212135475046956,69.51645666157489
544,10,0,98.1957292303021,119.68583013887121
545,31,0,145.39053459742254,179.53610225210517
546,10,0,64.46306073203877,63.79639856699866
547,33,0,95.94429480191681,74.07761104692965
548,22,0,95.55954190517758,124.74875460398754
549,13,1,57.28075552370631,96.27611590296597
550,19,0,110.24946263679944,95.68475599086874
551,33,0,96.30728515122897,94.721828090268
552,0,1,118.08489507443385,105.96814893454564
553,2,0,102.20678705345426,59.073466583435774
554,8,1,58.08557917043069,101.35815721409222
555,20,0,104.56544014249445,87.37498359800784
556,16,1,119.37051168593871,88.53402851980753
557,10,1,92.99203530527508,136.53159860793323
558,14,1,117.3450932437431,131.78358049044934
559,17,1,116.83998905623092,181.8792356549811
560,12,1,35.66969669194994,63.766038853540415
561,8,0,119.07152136808477,164.0573215470157
562,17,1,39.32247204487115,132.92406246637583
563,35,1,61.26912691348349,87.73646255191446
564,0,0,95.88219811239162,83.88151537489316
565,12,1,70.35938572602365,69.35316232793303
566,31,0,75.4044705562192,63.26675654673096
567,37,1,132.9287641748986,117.8975294882951
568,31,1,67.26341846753019,105.53149182108952
569,4,0,135.0327950835999,92.2853403773575
570,5,0,154.29173805133098,156.45896194443168
571,17,0,141.52748890281083,75.72118502867096
572,0,0,66.0949600592273,78.6019386770326
573,17,0,53.08554607905262,105.78336164113537
574,27,1,101.01482359163096,166.68692202289589
575,28,1,162.85455790741005,245.41146853423453
576,6,0,92.66752565608256,154.27290186991536
577,13,0,82.14773374042382,128.7724173855425
578,5,1,95.3457003155871,53.24214397143922
579,19,0,,77.32944660021106
580,1,0,134.87723488283444,97.4704868519097
581,2,1,98.91404126203115,109.59038472672152
582,39,0,95.05254493512868,117.32511734610154
583,12,1,114.29610937276821,177.25818497049113
584,13,1,100.02582669841404,94.43533081614692
585,28,1,86.6402961412317,16.56568808790746
586,21,1,45.881186506339475,60.15349207463897
587,4,0,102.59908240524705,112.60127118382948
588,16,1,80.83583399328712,124.65575464455502
589,18,0,91.92045807021451,58.569793450824896
590,38,1,90.10616788663162,145.382731766856
591,9,0,72.38816965169939,89.59963672039251
592,3,0,115.66660965408005,172.9748134457104
593,6,0,131.1010676880765,-6.1793850192960065
594,6,1,114.8818295748953,129.68374617746542
595,4,1,79.38074424519128,97.26749341506907
596,17,1,104.14966468870243,126.66398962518004
597,32,0,120.0085783594801,86.76797456002163
598,19,0,95.91525248044026,66.55556715603751
599,27,1,119.98644727729783,111.02572194615665
600,0,0,56.52506755056474,48.46042739895622
601,15,0,92.49094431592819,-0.9134726535871778
602,8,0,142.19568229798185,153.8837054902144
603,15,1,129.00893198500802,92.32733668036693
604,28,0,95.28199439978056,60.721331451245575
605,29,1,102.80429640150992,164.0788512287796
606,33,1,163.86018519925426,128.26248040548597
607,24,1,132.0627923661673,122.32108571359747
608,23,0,78.18966447760882,106.29498199832989
609,36,1,108.645488066662,109.25457869770067
610,34,0,85.66266599730022,97.03520608793886
611,36,0,81.67906537984977,67.93341644317962
612,23,1,63.154751976684274,123.992877620558
613,19,0,120.93720155871688,109.87513360192415
614,12,1,166.24810832414377,238.53879421999028
615,26,0,125.42055346937855,143.41396180694963
616,21,0,60.41697829981968,117.73675345533718
617,21,1,115.60435228679916,108.63614641899062
618,1,0,55.88731028614496,68.93823978734801
619,12,0,106.50715039458835,132.62369475932863
620,38,0,131.4341754551265,160.62014872946224
621,18,0,144.2696441591817,113.02911032472306
622,17,1,103.57579544769285,148.59210662344358
623,28,0,109.62299660300155,97.32590353147866
624,33,0,100.34752357614822,115.94702436564955
625,22,0,94.86858279125875,81.7561636421828
626,26,1,146.8983538149132,180.33362736248864
627,25,1,71.43665078804125,89.00156483970333
628,26,1,52.22891014856062,104.09530351926142
629,19,0,152.60636721786722,106.3053086875104
630,10,1,168.032235109441,149.51162872694374
631,38,0,52.185561294936136,80.96351793457815
632,31,0,128.17482756416845,123.11980728144526
633,31,0,124.26124160745519,169.4154633781357
634,25,0,87.44377426450504,156.95660491818757
635,5,0,71.3925743043803,102.36556694106896
